-1.7955	-0.583333333	-3.170827157
-1.585	1.681666667	-3.732023075
1.585	1.681666667	-4.598964723
1.7955	-0.583333333	-2.34601327
0	3.585	-2.110777068
-3.005	0.814	-2.487868997
2.9095	1.108	-1.244949392
2.0895	-2.5665	0.043073277
-1.7955	-2.78	-2.528562603
-3.196	0.2135	-0.7406709
-0.294	-2.0225	-5.020815567
-0.294	-1.2135	-3.004312138
1.245	-0.0955	-4.331119005
-1.245	-0.0955	-4.428210113
-0.951	0.809	-2.663649803
0.951	0.809	-3.996633767
2.711	1.706	-3.023180968
-1.1055	2.7845	1.488618885
2.6025	-2.1545	-0.284830682
-1.0635	-2.5815	1.047116302
-1.833	-0.9045	1.34592124
-1.4265	1.9635	1.541805313
1.4265	1.4635	1.082563257
2.0145	-0.3455	1.53907496
0.1545	3.4265	2.252562648
-3.3065	0.912	2.437487805
2.8065	0.912	2.590185223
2.3085	-2.868	2.81222504
-2.0145	-3.0815	2.025493145
-2.696	0.2135	1.520802745
0	-2.427	0.916776163
0.294	-1.2135	0.397214463
1.0635	-0.6545	-0.963298922
-1.0635	-0.6545	1.899369867
-0.4755	1.1545	0.314831835
0.4755	1.1545	-0.468216043
2.3065	1.912	1.906242308
-0.7845	3.1055	0.704000047
2.127	-1.809	0.53653894
-0.7695	-2.986	1.333649418
-2.0145	-0.3455	0.312236598
-1.4265	1.4635	-0.961276498
1.4265	1.9635	-1.57709404
1.833	-0.9045	-0.997887102
-0.1545	3.4265	-1.470433618
-2.8065	0.912	-0.861662387
3.211	1.206	-0.815263447
1.833	-2.5225	-1.908361493
-1.833	-2.5225	-1.141120927
-2.960666667	0.078666667	0.963697313
0	-2.157333333	-1.944126828
0	-1.078666667	0.49838607
1.026	-0.333333333	-1.74010454
-1.026	-0.333333333	0.506381073
-0.634	0.872666667	-1.677442087
0.634	0.872666667	-0.224432862
2.441333333	1.676666667	-1.829935988
-0.84	2.84	-1.065852308
2.444	-1.872666667	0.224785783
-1.026	-2.902666667	0.68476786
-2.052	-0.666666667	1.068079558
-1.268	1.745333333	-1.848135663
1.268	1.745333333	0.032511097
2.052	-0.666666667	1.805501282
0	3.268	0.242647335
-3.108	1.01	0.604097202
3.108	1.01	-0.373816345
2.052	-2.824	-2.384843715
-2.052	-2.824	-1.361398452
-3.225333333	-0.056166667	-2.100502693
0	-1.887666667	-2.15984054
-0.294	-0.943833333	-2.980525182
0.9885	-0.012166667	-3.504020978
-0.9885	-0.012166667	1.582153773
-0.7925	0.590833333	1.30423727
0.7925	0.590833333	2.079814667
2.576166667	1.441333333	2.60543378
-0.8955	2.5745	2.176952902
2.761	-1.936333333	2.523511495
-1.2825	-2.819333333	1.724793248
-2.0895	-0.987833333	-0.318877675
-1.1095	2.027166667	-0.81334775
1.1095	1.527166667	0.874085685
2.271	-0.428833333	0.835910568
0.1545	3.1095	-0.519829813
-3.4095	1.108	2.48473188
3.005	0.814	1.152176278
2.271	-3.1255	-3.383866303
-2.271	-3.1255	-2.034639215
-2.725333333	-0.056166667	-2.337225455
0.294	-2.292166667	-1.840448657
0.294	-0.943833333	-0.559003617
0.807	-0.571166667	-1.739007478
-0.807	-0.571166667	-0.05328017
-0.317	0.936333333	-2.138873072
0.317	0.936333333	-0.647241603
2.171666667	1.647333333	-3.212672518
-0.5745	2.8955	-1.168598397
2.2855	-1.590833333	-0.391682907
-0.9885	-3.223833333	-0.901601225
-2.271	-0.428833333	0.902474712
-1.1095	1.527166667	-0.77121114
1.1095	2.027166667	-1.690968963
2.0895	-0.987833333	-0.196705118
-0.1545	3.1095	-2.479900353
-2.9095	1.108	0.333871275
3.4095	1.108	0.83623355
1.7955	-2.78	0.461406108
-2.0895	-2.5665	-1.503490248
-2.99	-0.191	-0.858993175
0.294	-2.0225	0.755575163
0	-0.809	-0.853931485
0.7695	-0.25	-0.396956715
-0.7695	-0.25	0.739148448
-0.4755	0.6545	-0.376049918
0.4755	0.6545	-1.653157797
2.3065	1.412	-1.124256165
-0.63	2.63	-3.060193843
2.6025	-1.6545	-2.01690351
-1.245	-3.1405	-0.216689323
-2.3085	-0.75	-2.389430603
-0.951	1.809	-2.29479138
0.951	1.809	2.155244352
2.3085	-0.75	3.199607432
0	2.951	0.670671158
-3.211	1.206	2.271554
3.3065	0.912	3.171850673
2.0145	-3.0815	1.580180848
-2.3085	-2.868	1.832190695
